ID_PROV;Provincia;Year;Hombres;Mujeres;Total;TasaHombre;TasaMujere;TasaTotal;TasaHom65;TasaMuj65;TasaTot65;Hombres_1;Mujeres_1;Ambos_sexo;Shape_Leng;Shape_Area;OBJECTID;Provincias;Year_1;Hombres_12;Mujeres_12;Ambos_se_1
4;ALMERIA;2014;62;142;204;17,7824688;41,674984;29,5913773;141,860199;308,608429;209,2307739;43705;46013;97500;550615,5032;8771659413;130;ALMERIA;2014;43705;46013;97500
4;ALMERIA;2015;85;157;242;24,2276363;45,7998352;34,8886681;190,1438446;334,540802;242,8280487;44703;46930;99659;550615,5032;8771659413;129;ALMERIA;2015;44703;46930;99659
4;ALMERIA;2016;79;146;225;22,3665504;42,3400726;32,2334328;172,2408752;306,3365479;220,8328857;45866;47660;101887;550615,5032;8771659413;128;ALMERIA;2016;45866;47660;101887
4;ALMERIA;2017;61;143;204;17,2129669;41,2912903;29,1135769;129,7844696;295,521698;195,95224;47001;48389;104107;550615,5032;8771659413;127;ALMERIA;2017;47001;48389;104107
4;ALMERIA;2018;66;130;196;18,5869942;37,4915276;27,9269104;138,2778168;265,3331909;185,4760895;47730;48995;105674;550615,5032;8771659413;126;ALMERIA;2018;47730;48995;105674
4;ALMERIA;2019;73;110;183;20,2822285;31,3407288;25,7419453;148,2414093;219,1147766;168,2634888;49244;50202;108758;550615,5032;8771659413;125;ALMERIA;2019;49244;50202;108758
16;CUENCA;1980;0;0;0;0;0;0;0;0;0;16767;18480;36562;734437,748;17130708981;779;CUENCA;1980;16767;18480;36562
16;CUENCA;1981;0;0;0;0;0;0;0;0;0;16751;18665;36764;734437,748;17130708981;778;CUENCA;1981;16751;18665;36764
16;CUENCA;1982;0;0;0;0;0;0;0;0;0;16705;18877;36972;734437,748;17130708981;777;CUENCA;1982;16705;18877;36972
16;CUENCA;1983;0;0;0;0;0;0;0;0;0;16633;19002;37057;734437,748;17130708981;776;CUENCA;1983;16633;19002;37057
16;CUENCA;1984;0;0;0;0;0;0;0;0;0;16531;19085;37049;734437,748;17130708981;775;CUENCA;1984;16531;19085;37049
16;CUENCA;1985;0;1;1;0;0,9399468;0,4719853;0;5,2303991;2,6971626;16463;19119;37076;734437,748;17130708981;774;CUENCA;1985;16463;19119;37076
16;CUENCA;1986;0;2;2;0;1,8919865;0,9497894;0;10,4395027;5,3367491;16662;19158;37476;734437,748;17130708981;773;CUENCA;1986;16662;19158;37476
16;CUENCA;1987;1;2;3;0,9581848;1,9024427;1,4320356;5,8486371;10,3060913;7,8357625;17098;19406;38286;734437,748;17130708981;772;CUENCA;1987;17098;19406;38286
16;CUENCA;1988;0;0;0;0;0;0;0;0;0;17541;19690;39103;734437,748;17130708981;771;CUENCA;1988;17541;19690;39103
16;CUENCA;1989;1;1;2;0,9679793;0,9627697;0,9653674;5,5944057;5,0095181;5,0255046;17875;19962;39797;734437,748;17130708981;770;CUENCA;1989;17875;19962;39797
16;CUENCA;1990;2;4;6;1,94651;3,8740544;2,9126356;10,9884071;19,7990398;14,8316603;18201;20203;40454;734437,748;17130708981;769;CUENCA;1990;18201;20203;40454
16;CUENCA;1991;2;8;10;1,9546521;7,7785449;4,8740783;10,8038025;39,1255455;24,3172913;18512;20447;41123;734437,748;17130708981;768;CUENCA;1991;18512;20447;41123
16;CUENCA;1992;2;8;10;1,9562773;7,7871008;4,8787866;10,5641241;38,3840332;23,7846069;18932;20842;42044;734437,748;17130708981;767;CUENCA;1992;18932;20842;42044
16;CUENCA;1993;4;3;7;3,9174592;2,922951;3,4189203;20,6494236;14,1209698;16,2798271;19371;21245;42998;734437,748;17130708981;766;CUENCA;1993;19371;21245;42998
16;CUENCA;1994;9;6;15;8,8394747;5,8599472;7,3455238;45,5626984;27,7932186;34,1794662;19753;21588;43886;734437,748;17130708981;765;CUENCA;1994;19753;21588;43886
16;CUENCA;1995;4;8;12;3,9370854;7,8343811;5,8906693;19,7706604;36,5413589;26,7528706;20232;21893;44855;734437,748;17130708981;764;CUENCA;1995;20232;21893;44855
16;CUENCA;1996;6;5;11;5,9235272;4,9088426;5,4147716;29,016346;22,5529995;24,0468693;20678;22170;45744;734437,748;17130708981;763;CUENCA;1996;20678;22170;45744
16;CUENCA;1997;5;9;14;4,9476538;8,8659468;6,911191;23,7563553;40,2378502;30,1444778;21047;22367;46443;734437,748;17130708981;762;CUENCA;1997;21047;22367;46443
16;CUENCA;1998;3;17;20;2,9767811;16,7980862;9,9018726;13,9690819;74,9327774;42,2386475;21476;22687;47350;734437,748;17130708981;761;CUENCA;1998;21476;22687;47350
16;CUENCA;1999;10;23;33;9,9589691;22,7817516;16,3877449;45,8989296;99,8263855;68,4903107;21787;23040;48182;734437,748;17130708981;760;CUENCA;1999;21787;23040;48182
16;CUENCA;2000;8;16;24;7,9859447;15,8867273;11,9468956;36,2663765;68,5489044;49,0867805;22059;23341;48893;734437,748;17130708981;759;CUENCA;2000;22059;23341;48893
16;CUENCA;2001;19;28;47;19,00247;27,8726215;23,4479446;85,0568542;118,3481979;94,7637939;22338;23659;49597;734437,748;17130708981;758;CUENCA;2001;22338;23659;49597
16;CUENCA;2002;15;21;36;15,0111084;20,9924431;18,0034199;66,9015656;88,4173279;72,2993164;22421;23751;49793;734437,748;17130708981;757;CUENCA;2002;22421;23751;49793
16;CUENCA;2003;13;39;52;12,839633;38,6421738;25,7202911;57,5144882;163,6798553;103,8587494;22603;23827;50068;734437,748;17130708981;756;CUENCA;2003;22603;23827;50068
16;CUENCA;2004;16;28;44;15,6641607;27,5528183;21,5932903;71,5627518;118,7195282;88,6399841;22358;23585;49639;734437,748;17130708981;755;CUENCA;2004;22358;23585;49639
16;CUENCA;2005;8;34;42;7,6910505;33,029911;20,2943649;35,8808746;143,9397125;84,5853271;22296;23621;49654;734437,748;17130708981;754;CUENCA;2005;22296;23621;49654
16;CUENCA;2006;19;28;47;18,029644;26,9775505;22,4695473;84,5571899;118,2632217;93,7955246;22470;23676;50109;734437,748;17130708981;753;CUENCA;2006;22470;23676;50109
16;CUENCA;2007;14;38;52;12,9962959;36,0428734;24,3956223;62,8987312;162,5668488;104,3359604;22258;23375;49839;734437,748;17130708981;752;CUENCA;2007;22258;23375;49839
16;CUENCA;2008;16;22;38;14,6388769;20,7164116;17,6339016;72,4867477;95,66465;76,8406372;22073;22997;49453;734437,748;17130708981;751;CUENCA;2008;22073;22997;49453
16;CUENCA;2009;19;35;54;17,2977295;32,8314819;24,9484863;86,4107666;154,2189941;109,6513519;21988;22695;49247;734437,748;17130708981;750;CUENCA;2009;21988;22695;49247
16;CUENCA;2010;17;35;52;15,5017557;32,8447304;24,0488014;77,272728;155,9367371;105,8028793;22000;22445;49148;734437,748;17130708981;749;CUENCA;2010;22000;22445;49148
16;CUENCA;2011;23;35;58;21,0589924;32,8891716;26,8973026;105,582077;158,1063385;118,8402863;21784;22137;48805;734437,748;17130708981;748;CUENCA;2011;21784;22137;48805
16;CUENCA;2012;28;51;79;25,933609;48,5145988;37,0733643;131,1414032;236,4833527;165,0509796;21351;21566;47864;734437,748;17130708981;747;CUENCA;2012;21351;21566;47864
16;CUENCA;2013;22;43;65;20,6873856;41,4929733;30,9557705;103,9992447;204,2270203;137,249527;21154;21055;47359;734437,748;17130708981;746;CUENCA;2013;21154;21055;47359
16;CUENCA;2014;30;54;84;28,5657158;52,7122383;40,4889526;142,0656281;262,5310059;178,4462433;21117;20569;47073;734437,748;17130708981;745;CUENCA;2014;21117;20569;47073
16;CUENCA;2015;31;66;97;29,8464355;65,2380219;47,3094559;147,6049957;328,9965515;207,9269409;21002;20061;46651;734437,748;17130708981;744;CUENCA;2015;21002;20061;46651
16;CUENCA;2016;24;67;91;23,3822403;66,878952;44,8667068;115,4290085;339,8599854;196,7312317;20792;19714;46256;734437,748;17130708981;743;CUENCA;2016;20792;19714;46256
16;CUENCA;2017;30;73;103;29,4909859;73,4694672;51,221611;145,1659698;376,1141663;224,5770111;20666;19409;45864;734437,748;17130708981;742;CUENCA;2017;20666;19409;45864
16;CUENCA;2018;29;62;91;28,7057667;62,6946564;45,5188904;140,5924225;324,6413269;199,2162628;20627;19098;45679;734437,748;17130708981;741;CUENCA;2018;20627;19098;45679
16;CUENCA;2019;25;60;85;24,7858505;60,7841148;42,5907173;121,3474426;319,250824;186,8213959;20602;18794;45498;734437,748;17130708981;740;CUENCA;2019;20602;18794;45498
2;ALBACETE;1980;0;0;0;0;0;0;0;0;0;18109;21717;41386;738842,0041;14913967108;82;ALBACETE;1980;18109;21717;41386
2;ALBACETE;1981;0;0;0;0;0;0;0;0;0;18130;22049;41796;738842,0041;14913967108;81;ALBACETE;1981;18130;22049;41796
2;ALBACETE;1982;1;0;1;0,5901237;0;0,2933747;5,4896793;0;2,3716915;18216;22275;42164;738842,0041;14913967108;80;ALBACETE;1982;18216;22275;42164
2;ALBACETE;1983;0;0;0;0;0;0;0;0;0;18243;22424;42361;738842,0041;14913967108;79;ALBACETE;1983;18243;22424;42361
2;ALBACETE;1984;0;0;0;0;0;0;0;0;0;18387;22572;42674;738842,0041;14913967108;78;ALBACETE;1984;18387;22572;42674
2;ALBACETE;1985;0;1;1;0;0,5805751;0,2918285;0;4,4095597;2,3247705;18542;22678;43015;738842,0041;14913967108;77;ALBACETE;1985;18542;22678;43015
2;ALBACETE;1986;0;0;0;0;0;0;0;0;0;18906;22897;43729;738842,0041;14913967108;76;ALBACETE;1986;18906;22897;43729
2;ALBACETE;1987;0;0;0;0;0;0;0;0;0;19483;23360;44876;738842,0041;14913967108;75;ALBACETE;1987;19483;23360;44876
2;ALBACETE;1988;0;0;0;0;0;0;0;0;0;20116;23832;46133;738842,0041;14913967108;74;ALBACETE;1988;20116;23832;46133
2;ALBACETE;1989;1;1;2;0,5870888;0,5802753;0,5836622;4,81742;4,1174293;4,2298498;20758;24287;47283;738842,0041;14913967108;73;ALBACETE;1989;20758;24287;47283
2;ALBACETE;1990;5;4;9;2,9370472;2,3192708;2,6261501;23,3176327;16,095932;18,4782162;21443;24851;48706;738842,0041;14913967108;72;ALBACETE;1990;21443;24851;48706
2;ALBACETE;1991;4;1;5;2,34413;0,5785028;1,4556084;18,0554295;3,9301996;9,9764557;22154;25444;50118;738842,0041;14913967108;71;ALBACETE;1991;22154;25444;50118
2;ALBACETE;1992;2;7;9;1,1641444;4,0237746;2,6029165;8,7653942;26,8178692;17,4699612;22817;26102;51517;738842,0041;14913967108;70;ALBACETE;1992;22817;26102;51517
2;ALBACETE;1993;7;5;12;4,0467572;2,8563104;3,4479885;29,8062592;18,659502;22,6727371;23485;26796;52927;738842,0041;14913967108;69;ALBACETE;1993;23485;26796;52927
2;ALBACETE;1994;7;6;13;4,0218792;3,4075227;3,7129173;28,9735107;21,7904491;23,8790627;24160;27535;54441;738842,0041;14913967108;68;ALBACETE;1994;24160;27535;54441
2;ALBACETE;1995;9;14;23;5,1378074;7,9053617;6,5291386;36,1025314;49,3792343;40,9551468;24929;28352;56159;738842,0041;14913967108;67;ALBACETE;1995;24929;28352;56159
2;ALBACETE;1996;5;9;14;2,836091;5,0511003;3,9494693;19,4886189;30,912962;24,2017746;25656;29114;57847;738842,0041;14913967108;66;ALBACETE;1996;25656;29114;57847
2;ALBACETE;1997;10;15;25;5,6399989;8,3740406;7,0139999;37,9910355;50,4184723;42,1201591;26322;29751;59354;738842,0041;14913967108;65;ALBACETE;1997;26322;29751;59354
2;ALBACETE;1998;11;15;26;6,1706233;8,3285675;7,2551322;40,8360252;49,4071159;42,7561264;26937;30360;60810;738842,0041;14913967108;64;ALBACETE;1998;26937;30360;60810
2;ALBACETE;1999;15;26;41;8,3711433;14,3705959;11,3853464;54,5375214;84,0961304;66,0661621;27504;30917;62059;738842,0041;14913967108;63;ALBACETE;1999;27504;30917;62059
2;ALBACETE;2000;7;26;33;3,8855431;14,2930965;9,1144867;24,8941994;82,6893082;52,0800438;28119;31443;63364;738842,0041;14913967108;62;ALBACETE;2000;28119;31443;63364
2;ALBACETE;2001;12;38;50;6,6261001;20,7775173;13,7365656;41,7115631;118,3985062;77,1331177;28769;32095;64823;738842,0041;14913967108;61;ALBACETE;2001;28769;32095;64823
2;ALBACETE;2002;20;42;62;10,9186401;22,7602806;16,8613434;68,4181747;128,7001343;94,080513;29232;32634;65901;738842,0041;14913967108;60;ALBACETE;2002;29232;32634;65901
2;ALBACETE;2003;22;49;71;11,8338099;26,2460155;19,0551338;74,2967148;148,3365173;106,2556152;29611;33033;66820;738842,0041;14913967108;59;ALBACETE;2003;29611;33033;66820
2;ALBACETE;2004;23;52;75;12,2240295;27,5992374;19,9168797;77,7526093;157,6808777;112,2200089;29581;32978;66833;738842,0041;14913967108;58;ALBACETE;2004;29581;32978;66833
2;ALBACETE;2005;36;46;82;18,857645;24,1483765;21,5001316;120,6919708;138,9098663;121,7863998;29828;33115;67331;738842,0041;14913967108;57;ALBACETE;2005;29828;33115;67331
2;ALBACETE;2006;22;57;79;11,3692741;29,5963993;20,4612846;72,4184494;170,3832092;115,2493896;30379;33454;68547;738842,0041;14913967108;56;ALBACETE;2006;30379;33454;68547
2;ALBACETE;2007;27;60;87;13,7177;30,7378616;22,1924629;88,5623398;180,1206818;126,4167404;30487;33311;68820;738842,0041;14913967108;55;ALBACETE;2007;30487;33311;68820
2;ALBACETE;2008;41;63;104;20,6003227;31,9367352;26,2433414;133,5157013;189,1210327;149,7997894;30708;33312;69426;738842,0041;14913967108;54;ALBACETE;2008;30708;33312;69426
2;ALBACETE;2009;33;79;112;16,4938965;39,7842598;28,0951729;106,2801895;236,4915466;159,6214752;31050;33405;70166;738842,0041;14913967108;53;ALBACETE;2009;31050;33405;70166
2;ALBACETE;2010;35;81;116;17,4572296;40,6061859;29,0023918;111,8318024;242,3698425;163,7423553;31297;33420;70843;738842,0041;14913967108;52;ALBACETE;2010;31297;33420;70843
2;ALBACETE;2011;37;80;117;18,405304;39,9550514;29,1585884;117,311348;240,1681213;163,9872742;31540;33310;71347;738842,0041;14913967108;51;ALBACETE;2011;31540;33310;71347
2;ALBACETE;2012;35;97;132;17,4683819;48,4835167;32,9645615;110,8120956;293,0159607;184,7704315;31585;33104;71440;738842,0041;14913967108;50;ALBACETE;2012;31585;33104;71440
2;ALBACETE;2013;48;95;143;24,1409836;47,7655754;35,9549446;150,5598907;287,0610962;198,5366669;31881;33094;72027;738842,0041;14913967108;49;ALBACETE;2013;31881;33094;72027
2;ALBACETE;2014;37;116;153;18,713995;58,5991783;38,6687813;115,1750946;350,8878174;210,8280182;32125;33059;72571;738842,0041;14913967108;48;ALBACETE;2014;32125;33059;72571
2;ALBACETE;2015;48;137;185;24,4025192;69,5562134;46,9943924;148,2808685;416,8314819;253,5462189;32371;32867;72965;738842,0041;14913967108;47;ALBACETE;2015;32371;32867;72965
2;ALBACETE;2016;39;101;140;19,9123859;51,4838562;35,7110062;119,7384186;309,1142883;190,9151611;32571;32674;73331;738842,0041;14913967108;46;ALBACETE;2016;32571;32674;73331
2;ALBACETE;2017;38;103;141;19,4976788;52,7099571;36,1256866;115,701973;315,4863892;191,2071838;32843;32648;73742;738842,0041;14913967108;45;ALBACETE;2017;32843;32648;73742
2;ALBACETE;2018;27;111;138;13,8833895;56,9683609;35,4462357;81,4160385;339,1280518;185,7510071;33163;32731;74293;738842,0041;14913967108;44;ALBACETE;2018;33163;32731;74293
2;ALBACETE;2019;34;84;118;17,4628525;43,0884132;30,2838211;101,5804749;255,210556;157,3291321;33471;32914;75002;738842,0041;14913967108;43;ALBACETE;2019;33471;32914;75002
46;VALENCIA;1980;1;0;1;0,0997754;0;0,0487902;1,079762;0;0,4439098;92613;124005;225271;730283,3871;10778719982;1968;VALENCIA;1980;92613;124005;225271
46;VALENCIA;1981;0;0;0;0;0;0;0;0;0;93989;125953;228919;730283,3871;10778719982;1967;VALENCIA;1981;93989;125953;228919
46;VALENCIA;1982;0;1;1;0;0,0940206;0,0480259;0;0,7781798;0,4288054;95325;128505;233206;730283,3871;10778719982;1966;VALENCIA;1982;95325;128505;233206
46;VALENCIA;1983;2;3;5;0,1955688;0,2810236;0,2392134;2,0792615;2,2962816;2,115113;96188;130646;236394;730283,3871;10778719982;1965;VALENCIA;1983;96188;130646;236394
46;VALENCIA;1984;1;3;4;0,0974347;0,2799061;0,1906472;1,0236357;2,253098;1,6609778;97691;133150;240822;730283,3871;10778719982;1964;VALENCIA;1984;97691;133150;240822
46;VALENCIA;1985;1;5;6;0,0971589;0,4648607;0,2850582;1,0050353;3,6810176;2,4396293;99499;135832;245939;730283,3871;10778719982;1963;VALENCIA;1985;99499;135832;245939
46;VALENCIA;1986;6;5;11;0,5819468;0,4638714;0,5215972;5,8693485;3,6040192;4,3617387;102226;138734;252193;730283,3871;10778719982;1962;VALENCIA;1986;102226;138734;252193
46;VALENCIA;1987;8;12;20;0,7745896;1,1108992;0,9465166;7,5713124;8,4234762;7,6913905;105662;142459;260031;730283,3871;10778719982;1961;VALENCIA;1987;105662;142459;260031
46;VALENCIA;1988;12;19;31;1,1611413;1,7566357;1,4656663;11,0050344;13,0053253;11,5781374;109041;146094;267746;730283,3871;10778719982;1960;VALENCIA;1988;109041;146094;267746
46;VALENCIA;1989;16;42;58;1,5478933;3,8787181;2,7403798;14,2822714;28,1261921;21,1209393;112027;149327;274609;730283,3871;10778719982;1959;VALENCIA;1989;112027;149327;274609
46;VALENCIA;1990;22;48;70;2,1284273;4,4276929;3,3054526;19,075861;31,3951206;24,7971935;115329;152890;282290;730283,3871;10778719982;1958;VALENCIA;1990;115329;152890;282290
46;VALENCIA;1991;27;35;62;2,6095555;3,2218156;2,9231453;22,7360764;22,3755131;21,3815231;118754;156421;289970;730283,3871;10778719982;1957;VALENCIA;1991;118754;156421;289970
46;VALENCIA;1992;18;49;67;1,730924;4,4905558;3,1439369;14,7884026;30,6710072;22,5637093;121717;159760;296937;730283,3871;10778719982;1956;VALENCIA;1992;121717;159760;296937
46;VALENCIA;1993;30;49;79;2,8700058;4,4704847;3,6892235;24,0760803;30,0676212;26,0084019;124605;162966;303748;730283,3871;10778719982;1955;VALENCIA;1993;124605;162966;303748
46;VALENCIA;1994;51;65;116;4,8557973;5,905714;5,3930411;39,8904953;39,0935135;37,2785378;127850;166268;311171;730283,3871;10778719982;1954;VALENCIA;1994;127850;166268;311171
46;VALENCIA;1995;45;73;118;4,2671785;6,6097684;5,4655261;34,2580452;43,0752182;37,0114784;131356;169471;318820;730283,3871;10778719982;1953;VALENCIA;1995;131356;169471;318820
46;VALENCIA;1996;44;105;149;4,1548276;9,4728241;6,8744597;32,6804657;60,796608;45,6599998;134637;172707;326325;730283,3871;10778719982;1952;VALENCIA;1996;134637;172707;326325
46;VALENCIA;1997;75;94;169;7,0549126;8,4509649;7,7687292;54,5474396;53,5191689;50,7542572;137495;175638;332977;730283,3871;10778719982;1951;VALENCIA;1997;137495;175638;332977
46;VALENCIA;1998;79;141;220;7,4031105;12,632247;10,0764437;56,213356;78,9089279;64,7072144;140536;178687;339993;730283,3871;10778719982;1950;VALENCIA;1998;140536;178687;339993
46;VALENCIA;1999;99;236;335;9,2429466;21,0713902;15,2892008;69,1495285;130,077713;96,8006668;143168;181430;346072;730283,3871;10778719982;1949;VALENCIA;1999;143168;181430;346072
46;VALENCIA;2000;99;238;337;9,1993837;21,1601067;15,3118;67,7840805;129,2347412;95,6408234;146052;184161;352360;730283,3871;10778719982;1948;VALENCIA;2000;146052;184161;352360
46;VALENCIA;2001;145;264;409;13,4006634;23,3615093;18,4892178;97,1882401;141,2754364;113,9266281;149195;186869;359003;730283,3871;10778719982;1947;VALENCIA;2001;149195;186869;359003
46;VALENCIA;2002;138;291;429;12,5143394;25,3782978;19,071888;90,6993713;153,2877808;117,3888779;152151;189839;365452;730283,3871;10778719982;1946;VALENCIA;2002;152151;189839;365452
46;VALENCIA;2003;208;406;614;18,4208221;34,7203827;26,7130852;134,5538025;210,8466644;165,3066101;154585;192557;371431;730283,3871;10778719982;1945;VALENCIA;2003;154585;192557;371431
46;VALENCIA;2004;174;360;534;15,091342;30,2533474;22,791975;111,9439011;186,2496033;142,9213715;155435;193289;373632;730283,3871;10778719982;1944;VALENCIA;2004;155435;193289;373632
46;VALENCIA;2005;206;408;614;17,4044399;33,6532326;25,6263542;130,6153564;208,9981842;162,1177826;157715;195217;378737;730283,3871;10778719982;1943;VALENCIA;2005;157715;195217;378737
46;VALENCIA;2006;174;396;570;14,4150352;32,0946121;23,3518028;107,4518509;199,8032227;147,0622406;161933;198195;387591;730283,3871;10778719982;1942;VALENCIA;2006;161933;198195;387591
46;VALENCIA;2007;172;422;594;13,912796;33,4924355;23,7956181;104,7120438;211,9388885;151,309433;164260;199114;392573;730283,3871;10778719982;1941;VALENCIA;2007;164260;199114;392573
46;VALENCIA;2008;191;452;643;15,1713371;35,3135757;25,3257885;113,9522934;224,9438934;160,8674316;167614;200939;399708;730283,3871;10778719982;1940;VALENCIA;2008;167614;200939;399708
46;VALENCIA;2009;218;447;665;17,2448711;34,7274551;26,0650406;127,4019318;219,7877808;163,2875519;171112;203378;407257;730283,3871;10778719982;1939;VALENCIA;2009;171112;203378;407257
46;VALENCIA;2010;213;480;693;16,8592281;37,2014313;27,1373501;121,7532501;232,9271698;166,6574554;174944;206073;415823;730283,3871;10778719982;1938;VALENCIA;2010;174944;206073;415823
46;VALENCIA;2011;208;467;675;16,4392185;36,0689354;26,3670845;116,3779602;224,0517426;159,1339417;178728;208434;424171;730283,3871;10778719982;1937;VALENCIA;2011;178728;208434;424171
46;VALENCIA;2012;241;595;836;19,1104679;45,9524765;32,7085724;132,2308655;282,4000549;193,6924896;182257;210694;431612;730283,3871;10778719982;1936;VALENCIA;2012;182257;210694;431612
46;VALENCIA;2013;246;531;777;19,7110958;41,2548294;30,6490746;131,8511658;248,7480621;176,3868561;186574;213469;440509;730283,3871;10778719982;1935;VALENCIA;2013;186574;213469;440509
46;VALENCIA;2014;266;677;943;21,4447823;52,7664185;37,3700981;139,2670135;312,4394226;209,5062103;191000;216682;450106;730283,3871;10778719982;1934;VALENCIA;2014;191000;216682;450106
46;VALENCIA;2015;303;705;1008;24,4867477;55,0062294;40,0146561;155,9026947;321,6622314;220,4010925;194352;219174;457348;730283,3871;10778719982;1933;VALENCIA;2015;194352;219174;457348
46;VALENCIA;2016;278;631;909;22,506258;49,1924934;36,1011124;140,4480133;284,846283;195,552002;197938;221523;464838;730283,3871;10778719982;1932;VALENCIA;2016;197938;221523;464838
46;VALENCIA;2017;310;766;1076;25,0722237;59,5619926;42,6563835;153,4493866;341,4810181;227,4697113;202021;224317;473030;730283,3871;10778719982;1931;VALENCIA;2017;202021;224317;473030
46;VALENCIA;2018;330;708;1038;26,6301708;54,8214607;41,0169525;160,2237244;311,6320496;215,6300659;205962;227191;481380;730283,3871;10778719982;1930;VALENCIA;2018;205962;227191;481380
46;VALENCIA;2019;355;681;1036;28,4183006;52,2275314;40,5780411;169,0274963;295,5228882;211,2582703;210025;230439;490395;730283,3871;10778719982;1929;VALENCIA;2019;210025;230439;490395
3;ALICANTE;1980;0;0;0;0;0;0;0;0;0;49701;64621;119125;490514,0286;5824927327;123;ALICANTE;1980;49701;64621;119125
3;ALICANTE;1981;1;0;1;0,176232;0;0,0865773;1,9711425;0;0,8192558;50732;66208;122062;490514,0286;5824927327;122;ALICANTE;1981;50732;66208;122062
3;ALICANTE;1982;0;0;0;0;0;0;0;0;0;51502;67529;124320;490514,0286;5824927327;121;ALICANTE;1982;51502;67529;124320
3;ALICANTE;1983;0;0;0;0;0;0;0;0;0;52099;68713;126156;490514,0286;5824927327;120;ALICANTE;1983;52099;68713;126156
3;ALICANTE;1984;3;1;4;0,5074202;0,1636118;0,33266;5,641643;1,4218279;3,0976536;53176;70332;129130;490514,0286;5824927327;119;ALICANTE;1984;53176;70332;129130
3;ALICANTE;1985;1;1;2;0,1670914;0,1616034;0,1643015;1,8304626;1,3879635;1,5070795;54631;72048;132707;490514,0286;5824927327;118;ALICANTE;1985;54631;72048;132707
3;ALICANTE;1986;1;2;3;0,1652581;0,3195669;0,243712;1,754232;2,6982906;2,181247;57005;74121;137536;490514,0286;5824927327;117;ALICANTE;1986;57005;74121;137536
3;ALICANTE;1987;9;4;13;1,4704945;0,6317478;1,0440065;14,9715538;5,2064352;9,0392027;60114;76828;143818;490514,0286;5824927327;116;ALICANTE;1987;60114;76828;143818
3;ALICANTE;1988;3;6;9;0,4849755;0,9372437;0,7149876;4,7650814;7,5571508;6,0116224;62958;79395;149710;490514,0286;5824927327;115;ALICANTE;1988;62958;79395;149710
3;ALICANTE;1989;7;18;25;1,1200699;2,7826645;1,9656824;10,6315117;21,9413185;16,0635338;65842;82037;155632;490514,0286;5824927327;114;ALICANTE;1989;65842;82037;155632
3;ALICANTE;1990;13;15;28;2,0608523;2,295635;2,18031;18,8643646;17,6439457;17,2722225;68913;85015;162110;490514,0286;5824927327;113;ALICANTE;1990;68913;85015;162110
3;ALICANTE;1991;19;28;47;2,9802005;4,2390332;3,6207628;26,4039249;31,7402744;27,8715057;71959;88216;168631;490514,0286;5824927327;112;ALICANTE;1991;71959;88216;168631
3;ALICANTE;1992;16;20;36;2,4765158;2,9922783;2,7387755;21,474205;21,9966354;20,6685123;74508;90923;174178;490514,0286;5824927327;111;ALICANTE;1992;74508;90923;174178
3;ALICANTE;1993;17;28;45;2,597101;4,1409092;3,3815365;22,0733356;29,9078197;25,0312901;77016;93621;179775;490514,0286;5824927327;110;ALICANTE;1993;77016;93621;179775
3;ALICANTE;1994;22;39;61;3,3195422;5,703764;4,5302601;27,57687;40,4078064;32,8184586;79777;96516;185871;490514,0286;5824927327;109;ALICANTE;1994;79777;96516;185871
3;ALICANTE;1995;33;58;91;4,9212379;8,3938513;6,6835837;39,8941002;58,2785721;47,3221397;82719;99522;192299;490514,0286;5824927327;108;ALICANTE;1995;82719;99522;192299
3;ALICANTE;1996;37;55;92;5,4541302;7,874568;6,6819868;43,1431541;53,6135521;46,2595177;85761;102586;198878;490514,0286;5824927327;107;ALICANTE;1996;85761;102586;198878
3;ALICANTE;1997;40;62;102;5,8300285;8,7861757;7,3288655;45,1543732;58,9051247;49,8085785;88585;105254;204784;490514,0286;5824927327;106;ALICANTE;1997;88585;105254;204784
3;ALICANTE;1998;49;81;130;7,061974;11,3631582;9,2415724;53,3838844;74,7777405;61,4343491;91788;108321;211608;490514,0286;5824927327;105;ALICANTE;1998;91788;108321;211608
3;ALICANTE;1999;58;105;163;8,2651691;14,5773401;11,4624386;61,0468483;94,2185669;74,6456604;95009;111443;218365;490514,0286;5824927327;104;ALICANTE;1999;95009;111443;218365
3;ALICANTE;2000;73;139;212;10,2835588;19,0829468;14,7399302;74,2247086;121,446167;94,1109619;98350;114454;225266;490514,0286;5824927327;103;ALICANTE;2000;98350;114454;225266
3;ALICANTE;2001;97;182;279;13,4914474;24,7050667;19,1664982;95,2100525;154,9951935;120,0335541;101880;117423;232435;490514,0286;5824927327;102;ALICANTE;2001;101880;117423;232435
3;ALICANTE;2002;99;188;287;13,241189;24,67033;19,0101986;92,2019501;153,8889771;118,0307388;107373;122166;243157;490514,0286;5824927327;101;ALICANTE;2002;107373;122166;243157
3;ALICANTE;2003;115;245;360;14,7301435;30,944931;22,8943405;102,187706;193,8398438;142,222229;112538;126393;253125;490514,0286;5824927327;100;ALICANTE;2003;112538;126393;253125
3;ALICANTE;2004;109;273;382;13,4427662;33,3691864;23,4504738;93,1424942;209,9903107;145,9246216;117025;130006;261779;490514,0286;5824927327;99;ALICANTE;2004;117025;130006;261779
3;ALICANTE;2005;120;246;366;14,2248859;29,0998211;21,670166;98,190033;183,1883698;134,5954437;122212;134288;271926;490514,0286;5824927327;98;ALICANTE;2005;122212;134288;271926
