"ccaa_num","sexo","anyo","poblacion","idjoin","CCAA","Sexo","Periodo","casos","ccaa_num.y","tasa"
9,"Hombres",2019,626951,"92019","09 Cataluña","Mujeres",2019,1769,9,282.159211804431
9,"Hombres",2019,626951,"92019","09 Cataluña","Total",2019,2473,9,394.448688972503
9,"Mujeres",2002,648697,"92002","09 Cataluña","Hombres",2002,398,9,61.3537599218125
9,"Mujeres",2002,648697,"92002","09 Cataluña","Mujeres",2002,1003,9,154.617641209995
9,"Mujeres",2002,648697,"92002","09 Cataluña","Total",2002,1401,9,215.971401131807
9,"Mujeres",2003,656406,"92003","09 Cataluña","Hombres",2003,481,9,73.277818910857
9,"Mujeres",2003,656406,"92003","09 Cataluña","Mujeres",2003,1245,9,189.66919863621
9,"Mujeres",2003,656406,"92003","09 Cataluña","Total",2003,1726,9,262.947017547067
9,"Mujeres",2004,657424,"92004","09 Cataluña","Hombres",2004,419,9,63.7336026673806
9,"Mujeres",2004,657424,"92004","09 Cataluña","Mujeres",2004,1037,9,157.736863880844
9,"Mujeres",2004,657424,"92004","09 Cataluña","Total",2004,1456,9,221.470466548225
9,"Mujeres",2005,662202,"92005","09 Cataluña","Hombres",2005,538,9,81.2440916819943
9,"Mujeres",2005,662202,"92005","09 Cataluña","Mujeres",2005,1289,9,194.653595126563
9,"Mujeres",2005,662202,"92005","09 Cataluña","Total",2005,1827,9,275.897686808557
9,"Mujeres",2006,673176,"92006","09 Cataluña","Hombres",2006,492,9,73.0863845413384
9,"Mujeres",2006,673176,"92006","09 Cataluña","Mujeres",2006,1298,9,192.817331574507
9,"Mujeres",2006,673176,"92006","09 Cataluña","Total",2006,1790,9,265.903716115845
9,"Mujeres",2007,680004,"92007","09 Cataluña","Hombres",2007,583,9,85.7347897953541
9,"Mujeres",2007,680004,"92007","09 Cataluña","Mujeres",2007,1490,9,219.11635813907
9,"Mujeres",2007,680004,"92007","09 Cataluña","Total",2007,2073,9,304.851147934424
9,"Mujeres",2008,689995,"92008","09 Cataluña","Hombres",2008,621,9,90.000652178639
9,"Mujeres",2008,689995,"92008","09 Cataluña","Mujeres",2008,1504,9,217.972594004304
9,"Mujeres",2008,689995,"92008","09 Cataluña","Total",2008,2125,9,307.973246182943
9,"Mujeres",2009,702312,"92009","09 Cataluña","Hombres",2009,621,9,88.4222396883436
9,"Mujeres",2009,702312,"92009","09 Cataluña","Mujeres",2009,1574,9,224.116916697992
9,"Mujeres",2009,702312,"92009","09 Cataluña","Total",2009,2195,9,312.539156386335
9,"Mujeres",2010,716483,"92010","09 Cataluña","Hombres",2010,624,9,87.0920873209832
9,"Mujeres",2010,716483,"92010","09 Cataluña","Mujeres",2010,1650,9,230.291577050677
9,"Mujeres",2010,716483,"92010","09 Cataluña","Total",2010,2274,9,317.38366437166
9,"Mujeres",2011,731230,"92011","09 Cataluña","Hombres",2011,660,9,90.2588788753197
9,"Mujeres",2011,731230,"92011","09 Cataluña","Mujeres",2011,1683,9,230.160141132065
9,"Mujeres",2011,731230,"92011","09 Cataluña","Total",2011,2343,9,320.419020007385
9,"Mujeres",2012,742763,"92012","09 Cataluña","Hombres",2012,737,9,99.2241132097318
9,"Mujeres",2012,742763,"92012","09 Cataluña","Mujeres",2012,1924,9,259.032827429476
9,"Mujeres",2012,742763,"92012","09 Cataluña","Total",2012,2661,9,358.256940639208
9,"Mujeres",2013,757932,"92013","09 Cataluña","Hombres",2013,703,9,92.7523841188919
9,"Mujeres",2013,757932,"92013","09 Cataluña","Mujeres",2013,1870,9,246.723980515402
9,"Mujeres",2013,757932,"92013","09 Cataluña","Total",2013,2573,9,339.476364634294
9,"Mujeres",2014,772434,"92014","09 Cataluña","Hombres",2014,789,9,102.144649251587
9,"Mujeres",2014,772434,"92014","09 Cataluña","Mujeres",2014,2053,9,265.783225492405
9,"Mujeres",2014,772434,"92014","09 Cataluña","Total",2014,2842,9,367.927874743991
9,"Mujeres",2015,783575,"92015","09 Cataluña","Hombres",2015,850,9,108.477171936318
9,"Mujeres",2015,783575,"92015","09 Cataluña","Mujeres",2015,2156,9,275.149156111412
9,"Mujeres",2015,783575,"92015","09 Cataluña","Total",2015,1992,9,254.219442937817
9,"Mujeres",2016,794593,"92016","09 Cataluña","Hombres",2016,857,9,107.853957938215
9,"Mujeres",2016,794593,"92016","09 Cataluña","Mujeres",2016,2133,9,268.43931421495
9,"Mujeres",2016,794593,"92016","09 Cataluña","Total",2016,2990,9,376.293272153165
9,"Mujeres",2017,806087,"92017","09 Cataluña","Hombres",2017,867,9,107.556628502879
9,"Mujeres",2017,806087,"92017","09 Cataluña","Mujeres",2017,2208,9,273.915842830861
9,"Mujeres",2017,806087,"92017","09 Cataluña","Total",2017,2050,9,254.31498088916
9,"Mujeres",2018,817532,"92018","09 Cataluña","Hombres",2018,781,9,95.5314287391809
9,"Mujeres",2018,817532,"92018","09 Cataluña","Mujeres",2018,1919,9,234.730872919959
9,"Mujeres",2018,817532,"92018","09 Cataluña","Total",2018,2700,9,330.26230165914
9,"Mujeres",2019,830663,"92019","09 Cataluña","Hombres",2019,704,9,84.7515779564035
9,"Mujeres",2019,830663,"92019","09 Cataluña","Mujeres",2019,1769,9,212.962416768292
9,"Mujeres",2019,830663,"92019","09 Cataluña","Total",2019,2473,9,297.713994724696
10,"Ambos sexos",2002,694753,"102002","10 Comunitat Valenciana","Hombres",2002,261,10,37.5673080936678
10,"Ambos sexos",2002,694753,"102002","10 Comunitat Valenciana","Mujeres",2002,547,10,78.7330173457329
10,"Ambos sexos",2002,694753,"102002","10 Comunitat Valenciana","Total",2002,808,10,116.300325439401
10,"Ambos sexos",2003,711774,"102003","10 Comunitat Valenciana","Hombres",2003,374,10,52.544768423685
10,"Ambos sexos",2003,711774,"102003","10 Comunitat Valenciana","Mujeres",2003,732,10,102.841632315876
10,"Ambos sexos",2003,711774,"102003","10 Comunitat Valenciana","Total",2003,1106,10,155.386400739561
10,"Ambos sexos",2004,722733,"102004","10 Comunitat Valenciana","Hombres",2004,320,10,44.2763786903324
10,"Ambos sexos",2004,722733,"102004","10 Comunitat Valenciana","Mujeres",2004,712,10,98.5149425859896
10,"Ambos sexos",2004,722733,"102004","10 Comunitat Valenciana","Total",2004,1032,10,142.791321276322
10,"Ambos sexos",2005,738929,"102005","10 Comunitat Valenciana","Hombres",2005,353,10,47.7718427616185
10,"Ambos sexos",2005,738929,"102005","10 Comunitat Valenciana","Mujeres",2005,729,10,98.6562985077051
10,"Ambos sexos",2005,738929,"102005","10 Comunitat Valenciana","Total",2005,1082,10,146.428141269324
10,"Ambos sexos",2006,761492,"102006","10 Comunitat Valenciana","Hombres",2006,330,10,43.3359772656837
10,"Ambos sexos",2006,761492,"102006","10 Comunitat Valenciana","Mujeres",2006,731,10,95.9957557006508
10,"Ambos sexos",2006,761492,"102006","10 Comunitat Valenciana","Total",2006,1061,10,139.331732966334
10,"Ambos sexos",2007,777203,"102007","10 Comunitat Valenciana","Hombres",2007,335,10,43.1032818967503
10,"Ambos sexos",2007,777203,"102007","10 Comunitat Valenciana","Mujeres",2007,781,10,100.488546750334
10,"Ambos sexos",2007,777203,"102007","10 Comunitat Valenciana","Total",2007,1116,10,143.591828647084
10,"Ambos sexos",2008,795543,"102008","10 Comunitat Valenciana","Hombres",2008,399,10,50.1544228281815
10,"Ambos sexos",2008,795543,"102008","10 Comunitat Valenciana","Mujeres",2008,831,10,104.456955815085
10,"Ambos sexos",2008,795543,"102008","10 Comunitat Valenciana","Total",2008,1230,10,154.611378643266
10,"Ambos sexos",2009,813803,"102009","10 Comunitat Valenciana","Hombres",2009,445,10,54.6815384067151
10,"Ambos sexos",2009,813803,"102009","10 Comunitat Valenciana","Mujeres",2009,902,10,110.837635152488
10,"Ambos sexos",2009,813803,"102009","10 Comunitat Valenciana","Total",2009,1347,10,165.519173559203
10,"Ambos sexos",2010,833330,"102010","10 Comunitat Valenciana","Hombres",2010,426,10,51.1202044808179
10,"Ambos sexos",2010,833330,"102010","10 Comunitat Valenciana","Mujeres",2010,979,10,117.48046992188
10,"Ambos sexos",2010,833330,"102010","10 Comunitat Valenciana","Total",2010,1405,10,168.600674402698
10,"Ambos sexos",2011,852281,"102011","10 Comunitat Valenciana","Hombres",2011,458,10,53.7381450484054
10,"Ambos sexos",2011,852281,"102011","10 Comunitat Valenciana","Mujeres",2011,992,10,116.393536873402
10,"Ambos sexos",2011,852281,"102011","10 Comunitat Valenciana","Total",2011,1450,10,170.131681921807
10,"Ambos sexos",2012,869886,"102012","10 Comunitat Valenciana","Hombres",2012,511,10,58.7433295857158
10,"Ambos sexos",2012,869886,"102012","10 Comunitat Valenciana","Mujeres",2012,1144,10,131.511485413031
10,"Ambos sexos",2012,869886,"102012","10 Comunitat Valenciana","Total",2012,1655,10,190.254814998747
10,"Ambos sexos",2013,889104,"102013","10 Comunitat Valenciana","Hombres",2013,510,10,57.3611186092965
10,"Ambos sexos",2013,889104,"102013","10 Comunitat Valenciana","Mujeres",2013,1096,10,123.270168619194
10,"Ambos sexos",2013,889104,"102013","10 Comunitat Valenciana","Total",2013,1606,10,180.631287228491
10,"Ambos sexos",2014,908064,"102014","10 Comunitat Valenciana","Hombres",2014,551,10,60.6785424815872
10,"Ambos sexos",2014,908064,"102014","10 Comunitat Valenciana","Mujeres",2014,1287,10,141.730098319061
10,"Ambos sexos",2014,908064,"102014","10 Comunitat Valenciana","Total",2014,1838,10,202.408640800648
10,"Ambos sexos",2015,919373,"102015","10 Comunitat Valenciana","Hombres",2015,601,10,65.3706384677383
10,"Ambos sexos",2015,919373,"102015","10 Comunitat Valenciana","Mujeres",2015,1378,10,149.884758416878
10,"Ambos sexos",2015,919373,"102015","10 Comunitat Valenciana","Total",2015,1979,10,215.255396884616
10,"Ambos sexos",2016,932232,"102016","10 Comunitat Valenciana","Hombres",2016,533,10,57.1746088956397
10,"Ambos sexos",2016,932232,"102016","10 Comunitat Valenciana","Mujeres",2016,1262,10,135.374027066224
10,"Ambos sexos",2016,932232,"102016","10 Comunitat Valenciana","Total",2016,1795,10,192.548635961864
10,"Ambos sexos",2017,946043,"102017","10 Comunitat Valenciana","Hombres",2017,596,10,62.9992505626066
10,"Ambos sexos",2017,946043,"102017","10 Comunitat Valenciana","Mujeres",2017,1392,10,147.13918923347
10,"Ambos sexos",2017,946043,"102017","10 Comunitat Valenciana","Total",2017,1988,10,210.138439796077
10,"Ambos sexos",2018,960205,"102018","10 Comunitat Valenciana","Hombres",2018,651,10,67.7980222973219
10,"Ambos sexos",2018,960205,"102018","10 Comunitat Valenciana","Mujeres",2018,1361,10,141.740565816675
10,"Ambos sexos",2018,960205,"102018","10 Comunitat Valenciana","Total",2018,2012,10,209.538588113996
10,"Ambos sexos",2019,979556,"102019","10 Comunitat Valenciana","Hombres",2019,694,10,70.8484252048887
10,"Ambos sexos",2019,979556,"102019","10 Comunitat Valenciana","Mujeres",2019,1406,10,143.534417634112
10,"Ambos sexos",2019,979556,"102019","10 Comunitat Valenciana","Total",2019,2100,10,214.382842839001
10,"Hombres",2002,297125,"102002","10 Comunitat Valenciana","Hombres",2002,261,10,87.8418174169121
10,"Hombres",2002,297125,"102002","10 Comunitat Valenciana","Mujeres",2002,547,10,184.097602019352
10,"Hombres",2002,297125,"102002","10 Comunitat Valenciana","Total",2002,808,10,271.939419436264
10,"Hombres",2003,305239,"102003","10 Comunitat Valenciana","Hombres",2003,374,10,122.526937907672
10,"Hombres",2003,305239,"102003","10 Comunitat Valenciana","Mujeres",2003,732,10,239.812081680257
10,"Hombres",2003,305239,"102003","10 Comunitat Valenciana","Total",2003,1106,10,362.339019587929
10,"Hombres",2004,310607,"102004","10 Comunitat Valenciana","Hombres",2004,320,10,103.024078658884
10,"Hombres",2004,310607,"102004","10 Comunitat Valenciana","Mujeres",2004,712,10,229.228575016017
10,"Hombres",2004,310607,"102004","10 Comunitat Valenciana","Total",2004,1032,10,332.252653674901
10,"Hombres",2005,318469,"102005","10 Comunitat Valenciana","Hombres",2005,353,10,110.842813586252
10,"Hombres",2005,318469,"102005","10 Comunitat Valenciana","Mujeres",2005,729,10,228.907680182373
10,"Hombres",2005,318469,"102005","10 Comunitat Valenciana","Total",2005,1082,10,339.750493768624
10,"Hombres",2006,329518,"102006","10 Comunitat Valenciana","Hombres",2006,330,10,100.146274255124
10,"Hombres",2006,329518,"102006","10 Comunitat Valenciana","Mujeres",2006,731,10,221.839171153017
10,"Hombres",2006,329518,"102006","10 Comunitat Valenciana","Total",2006,1061,10,321.985445408142
10,"Hombres",2007,337150,"102007","10 Comunitat Valenciana","Hombres",2007,335,10,99.3623016461516
10,"Hombres",2007,337150,"102007","10 Comunitat Valenciana","Mujeres",2007,781,10,231.647634584013
10,"Hombres",2007,337150,"102007","10 Comunitat Valenciana","Total",2007,1116,10,331.009936230165
10,"Hombres",2008,345737,"102008","10 Comunitat Valenciana","Hombres",2008,399,10,115.405640703772
10,"Hombres",2008,345737,"102008","10 Comunitat Valenciana","Mujeres",2008,831,10,240.356108834172
10,"Hombres",2008,345737,"102008","10 Comunitat Valenciana","Total",2008,1230,10,355.761749537944
10,"Hombres",2009,354326,"102009","10 Comunitat Valenciana","Hombres",2009,445,10,125.590557847858
10,"Hombres",2009,354326,"102009","10 Comunitat Valenciana","Mujeres",2009,902,10,254.567827368017
10,"Hombres",2009,354326,"102009","10 Comunitat Valenciana","Total",2009,1347,10,380.158385215875
10,"Hombres",2010,363350,"102010","10 Comunitat Valenciana","Hombres",2010,426,10,117.242328333563
10,"Hombres",2010,363350,"102010","10 Comunitat Valenciana","Mujeres",2010,979,10,269.437181780652
10,"Hombres",2010,363350,"102010","10 Comunitat Valenciana","Total",2010,1405,10,386.679510114215
10,"Hombres",2011,372222,"102011","10 Comunitat Valenciana","Hombres",2011,458,10,123.044849579015
10,"Hombres",2011,372222,"102011","10 Comunitat Valenciana","Mujeres",2011,992,10,266.507621795595
10,"Hombres",2011,372222,"102011","10 Comunitat Valenciana","Total",2011,1450,10,389.55247137461
10,"Hombres",2012,380549,"102012","10 Comunitat Valenciana","Hombres",2012,511,10,134.27968540188
10,"Hombres",2012,380549,"102012","10 Comunitat Valenciana","Mujeres",2012,1144,10,300.618317220647
10,"Hombres",2012,380549,"102012","10 Comunitat Valenciana","Total",2012,1655,10,434.898002622527
10,"Hombres",2013,389770,"102013","10 Comunitat Valenciana","Hombres",2013,510,10,130.846396592862
10,"Hombres",2013,389770,"102013","10 Comunitat Valenciana","Mujeres",2013,1096,10,281.191471893681
10,"Hombres",2013,389770,"102013","10 Comunitat Valenciana","Total",2013,1606,10,412.037868486543
10,"Hombres",2014,398520,"102014","10 Comunitat Valenciana","Hombres",2014,551,10,138.261567800863
10,"Hombres",2014,398520,"102014","10 Comunitat Valenciana","Mujeres",2014,1287,10,322.944896115628
10,"Hombres",2014,398520,"102014","10 Comunitat Valenciana","Total",2014,1838,10,461.206463916491
10,"Hombres",2015,403245,"102015","10 Comunitat Valenciana","Hombres",2015,601,10,149.040905652891
10,"Hombres",2015,403245,"102015","10 Comunitat Valenciana","Mujeres",2015,1378,10,341.727733759873
10,"Hombres",2015,403245,"102015","10 Comunitat Valenciana","Total",2015,1979,10,490.768639412764
10,"Hombres",2016,409103,"102016","10 Comunitat Valenciana","Hombres",2016,533,10,130.285038242203
10,"Hombres",2016,409103,"102016","10 Comunitat Valenciana","Mujeres",2016,1262,10,308.479771597862
10,"Hombres",2016,409103,"102016","10 Comunitat Valenciana","Total",2016,1795,10,438.764809840065
10,"Hombres",2017,415647,"102017","10 Comunitat Valenciana","Hombres",2017,596,10,143.390906225716
10,"Hombres",2017,415647,"102017","10 Comunitat Valenciana","Mujeres",2017,1392,10,334.89956621845
10,"Hombres",2017,415647,"102017","10 Comunitat Valenciana","Total",2017,1988,10,478.290472444165
10,"Hombres",2018,422219,"102018","10 Comunitat Valenciana","Hombres",2018,651,10,154.185387204271
10,"Hombres",2018,422219,"102018","10 Comunitat Valenciana","Mujeres",2018,1361,10,322.344565261156
10,"Hombres",2018,422219,"102018","10 Comunitat Valenciana","Total",2018,2012,10,476.529952465427
10,"Hombres",2019,431075,"102019","10 Comunitat Valenciana","Hombres",2019,694,10,160.992866670533
10,"Hombres",2019,431075,"102019","10 Comunitat Valenciana","Mujeres",2019,1406,10,326.161340833962
10,"Hombres",2019,431075,"102019","10 Comunitat Valenciana","Total",2019,2100,10,487.154207504495
10,"Mujeres",2002,397617,"102002","10 Comunitat Valenciana","Hombres",2002,261,10,65.6410565946627
10,"Mujeres",2002,397617,"102002","10 Comunitat Valenciana","Mujeres",2002,547,10,137.56957071755
10,"Mujeres",2002,397617,"102002","10 Comunitat Valenciana","Total",2002,808,10,203.210627312212
10,"Mujeres",2003,406544,"102003","10 Comunitat Valenciana","Hombres",2003,374,10,91.9949624148924
10,"Mujeres",2003,406544,"102003","10 Comunitat Valenciana","Mujeres",2003,732,10,180.054311464442
10,"Mujeres",2003,406544,"102003","10 Comunitat Valenciana","Total",2003,1106,10,272.049273879334
10,"Mujeres",2004,412126,"102004","10 Comunitat Valenciana","Hombres",2004,320,10,77.6461567578847
10,"Mujeres",2004,412126,"102004","10 Comunitat Valenciana","Mujeres",2004,712,10,172.762698786293
10,"Mujeres",2004,412126,"102004","10 Comunitat Valenciana","Total",2004,1032,10,250.408855544178
10,"Mujeres",2005,420457,"102005","10 Comunitat Valenciana","Hombres",2005,353,10,83.9562666336867
10,"Mujeres",2005,420457,"102005","10 Comunitat Valenciana","Mujeres",2005,729,10,173.382771603279
10,"Mujeres",2005,420457,"102005","10 Comunitat Valenciana","Total",2005,1082,10,257.339038236966
10,"Mujeres",2006,431984,"102006","10 Comunitat Valenciana","Hombres",2006,330,10,76.3917182117856
10,"Mujeres",2006,431984,"102006","10 Comunitat Valenciana","Mujeres",2006,731,10,169.219230341865
10,"Mujeres",2006,431984,"102006","10 Comunitat Valenciana","Total",2006,1061,10,245.61094855365
10,"Mujeres",2007,440052,"102007","10 Comunitat Valenciana","Hombres",2007,335,10,76.1273667657459
10,"Mujeres",2007,440052,"102007","10 Comunitat Valenciana","Mujeres",2007,781,10,177.479025206112
10,"Mujeres",2007,440052,"102007","10 Comunitat Valenciana","Total",2007,1116,10,253.606391971858
10,"Mujeres",2008,449806,"102008","10 Comunitat Valenciana","Hombres",2008,399,10,88.7049083382614
10,"Mujeres",2008,449806,"102008","10 Comunitat Valenciana","Mujeres",2008,831,10,184.746312854875
10,"Mujeres",2008,449806,"102008","10 Comunitat Valenciana","Total",2008,1230,10,273.451221193137
10,"Mujeres",2009,459473,"102009","10 Comunitat Valenciana","Hombres",2009,445,10,96.8500869474376
10,"Mujeres",2009,459473,"102009","10 Comunitat Valenciana","Mujeres",2009,902,10,196.311861632784
10,"Mujeres",2009,459473,"102009","10 Comunitat Valenciana","Total",2009,1347,10,293.161948580221
10,"Mujeres",2010,469988,"102010","10 Comunitat Valenciana","Hombres",2010,426,10,90.6406121007345
10,"Mujeres",2010,469988,"102010","10 Comunitat Valenciana","Mujeres",2010,979,10,208.303190719763
10,"Mujeres",2010,469988,"102010","10 Comunitat Valenciana","Total",2010,1405,10,298.943802820498
10,"Mujeres",2011,480065,"102011","10 Comunitat Valenciana","Hombres",2011,458,10,95.403747409205
10,"Mujeres",2011,480065,"102011","10 Comunitat Valenciana","Mujeres",2011,992,10,206.638684344828
10,"Mujeres",2011,480065,"102011","10 Comunitat Valenciana","Total",2011,1450,10,302.042431754033
10,"Mujeres",2012,489342,"102012","10 Comunitat Valenciana","Hombres",2012,511,10,104.425943409722
10,"Mujeres",2012,489342,"102012","10 Comunitat Valenciana","Mujeres",2012,1144,10,233.783325363447
10,"Mujeres",2012,489342,"102012","10 Comunitat Valenciana","Total",2012,1655,10,338.209268773169
10,"Mujeres",2013,499335,"102013","10 Comunitat Valenciana","Hombres",2013,510,10,102.135840668089
10,"Mujeres",2013,499335,"102013","10 Comunitat Valenciana","Mujeres",2013,1096,10,219.491924259265
10,"Mujeres",2013,499335,"102013","10 Comunitat Valenciana","Total",2013,1606,10,321.627764927353
10,"Mujeres",2014,509544,"102014","10 Comunitat Valenciana","Hombres",2014,551,10,108.135901904448
10,"Mujeres",2014,509544,"102014","10 Comunitat Valenciana","Mujeres",2014,1287,10,252.578776317649
10,"Mujeres",2014,509544,"102014","10 Comunitat Valenciana","Total",2014,1838,10,360.714678222097
10,"Mujeres",2015,516123,"102015","10 Comunitat Valenciana","Hombres",2015,601,10,116.445110952234
10,"Mujeres",2015,516123,"102015","10 Comunitat Valenciana","Mujeres",2015,1378,10,266.990620452877
10,"Mujeres",2015,516123,"102015","10 Comunitat Valenciana","Total",2015,1979,10,383.435731405111
10,"Mujeres",2016,523134,"102016","10 Comunitat Valenciana","Hombres",2016,533,10,101.88594126935
10,"Mujeres",2016,523134,"102016","10 Comunitat Valenciana","Mujeres",2016,1262,10,241.238382517672
10,"Mujeres",2016,523134,"102016","10 Comunitat Valenciana","Total",2016,1795,10,343.124323787022
10,"Mujeres",2017,530401,"102017","10 Comunitat Valenciana","Hombres",2017,596,10,112.36781227788
10,"Mujeres",2017,530401,"102017","10 Comunitat Valenciana","Mujeres",2017,1392,10,262.442944112096
10,"Mujeres",2017,530401,"102017","10 Comunitat Valenciana","Total",2017,1988,10,374.810756389977
10,"Mujeres",2018,537988,"102018","10 Comunitat Valenciana","Hombres",2018,651,10,121.006416499996
10,"Mujeres",2018,537988,"102018","10 Comunitat Valenciana","Mujeres",2018,1361,10,252.979620363279
10,"Mujeres",2018,537988,"102018","10 Comunitat Valenciana","Total",2018,2012,10,373.986036863276
10,"Mujeres",2019,548485,"102019","10 Comunitat Valenciana","Hombres",2019,694,10,126.530351787196
10,"Mujeres",2019,548485,"102019","10 Comunitat Valenciana","Mujeres",2019,1406,10,256.342470623627
10,"Mujeres",2019,548485,"102019","10 Comunitat Valenciana","Total",2019,2100,10,382.872822410823
11,"Ambos sexos",2002,202266,"112002","11 Extremadura","Hombres",2002,53,11,26.2031186655197
11,"Ambos sexos",2002,202266,"112002","11 Extremadura","Mujeres",2002,123,11,60.8110112426211
11,"Ambos sexos",2002,202266,"112002","11 Extremadura","Total",2002,176,11,87.0141299081408
11,"Ambos sexos",2003,203087,"112003","11 Extremadura","Hombres",2003,56,11,27.574389301137
11,"Ambos sexos",2003,203087,"112003","11 Extremadura","Mujeres",2003,121,11,59.5803768828138
11,"Ambos sexos",2003,203087,"112003","11 Extremadura","Total",2003,177,11,87.1547661839507
11,"Ambos sexos",2004,202432,"112004","11 Extremadura","Hombres",2004,65,11,32.1095478975656
11,"Ambos sexos",2004,202432,"112004","11 Extremadura","Mujeres",2004,116,11,57.3031931710402
11,"Ambos sexos",2004,202432,"112004","11 Extremadura","Total",2004,181,11,89.4127410686058
11,"Ambos sexos",2005,203104,"112005","11 Extremadura","Hombres",2005,65,11,32.0033086497558
11,"Ambos sexos",2005,203104,"112005","11 Extremadura","Mujeres",2005,156,11,76.8079407594139
11,"Ambos sexos",2005,203104,"112005","11 Extremadura","Total",2005,221,11,108.81124940917
11,"Ambos sexos",2006,204325,"112006","11 Extremadura","Hombres",2006,77,11,37.6850605652759
11,"Ambos sexos",2006,204325,"112006","11 Extremadura","Mujeres",2006,146,11,71.4547901627309
11,"Ambos sexos",2006,204325,"112006","11 Extremadura","Total",2006,223,11,109.139850728007
11,"Ambos sexos",2007,204271,"112007","11 Extremadura","Hombres",2007,75,11,36.7159312873585
11,"Ambos sexos",2007,204271,"112007","11 Extremadura","Mujeres",2007,164,11,80.2855030816905
11,"Ambos sexos",2007,204271,"112007","11 Extremadura","Total",2007,239,11,117.001434369049
11,"Ambos sexos",2008,205644,"112008","11 Extremadura","Hombres",2008,81,11,39.3884577230554
11,"Ambos sexos",2008,205644,"112008","11 Extremadura","Mujeres",2008,163,11,79.2631927019509
11,"Ambos sexos",2008,205644,"112008","11 Extremadura","Total",2008,244,11,118.651650425006
11,"Ambos sexos",2009,208071,"112009","11 Extremadura","Hombres",2009,90,11,43.2544660236169
11,"Ambos sexos",2009,208071,"112009","11 Extremadura","Mujeres",2009,179,11,86.0283268691937
11,"Ambos sexos",2009,208071,"112009","11 Extremadura","Total",2009,269,11,129.282792892811
11,"Ambos sexos",2010,210080,"112010","11 Extremadura","Hombres",2010,85,11,40.4607768469155
11,"Ambos sexos",2010,210080,"112010","11 Extremadura","Mujeres",2010,189,11,89.965727341965
11,"Ambos sexos",2010,210080,"112010","11 Extremadura","Total",2010,274,11,130.42650418888
11,"Ambos sexos",2011,211740,"112011","11 Extremadura","Hombres",2011,70,11,33.0594124870124
11,"Ambos sexos",2011,211740,"112011","11 Extremadura","Mujeres",2011,209,11,98.7059601397941
11,"Ambos sexos",2011,211740,"112011","11 Extremadura","Total",2011,279,11,131.765372626806
11,"Ambos sexos",2012,211760,"112012","11 Extremadura","Hombres",2012,89,11,42.02871174915
11,"Ambos sexos",2012,211760,"112012","11 Extremadura","Mujeres",2012,184,11,86.8908197959955
11,"Ambos sexos",2012,211760,"112012","11 Extremadura","Total",2012,273,11,128.919531545145
11,"Ambos sexos",2013,213422,"112013","11 Extremadura","Hombres",2013,93,11,43.5756388750925
11,"Ambos sexos",2013,213422,"112013","11 Extremadura","Mujeres",2013,203,11,95.1167171144493
11,"Ambos sexos",2013,213422,"112013","11 Extremadura","Total",2013,296,11,138.692355989542
11,"Ambos sexos",2014,214978,"112014","11 Extremadura","Hombres",2014,100,11,46.516387723395
11,"Ambos sexos",2014,214978,"112014","11 Extremadura","Mujeres",2014,232,11,107.918019518276
11,"Ambos sexos",2014,214978,"112014","11 Extremadura","Total",2014,332,11,154.434407241671
11,"Ambos sexos",2015,215366,"112015","11 Extremadura","Hombres",2015,95,11,44.1109553039941
11,"Ambos sexos",2015,215366,"112015","11 Extremadura","Mujeres",2015,255,11,118.403090552826
11,"Ambos sexos",2015,215366,"112015","11 Extremadura","Total",2015,350,11,162.51404585682
11,"Ambos sexos",2016,216184,"112016","11 Extremadura","Hombres",2016,85,11,39.3183584354069
11,"Ambos sexos",2016,216184,"112016","11 Extremadura","Mujeres",2016,221,11,102.227731932058
11,"Ambos sexos",2016,216184,"112016","11 Extremadura","Total",2016,306,11,141.546090367465
11,"Ambos sexos",2017,216916,"112017","11 Extremadura","Hombres",2017,108,11,49.7888583599181
11,"Ambos sexos",2017,216916,"112017","11 Extremadura","Mujeres",2017,249,11,114.790978996478
11,"Ambos sexos",2017,216916,"112017","11 Extremadura","Total",2017,357,11,164.579837356396
11,"Ambos sexos",2018,218450,"112018","11 Extremadura","Hombres",2018,110,11,50.3547722590982
11,"Ambos sexos",2018,218450,"112018","11 Extremadura","Mujeres",2018,239,11,109.407186999313
11,"Ambos sexos",2018,218450,"112018","11 Extremadura","Total",2018,349,11,159.761959258412
11,"Ambos sexos",2019,220484,"112019","11 Extremadura","Hombres",2019,84,11,38.0980025761506
11,"Ambos sexos",2019,220484,"112019","11 Extremadura","Mujeres",2019,220,11,99.7804829375374
11,"Ambos sexos",2019,220484,"112019","11 Extremadura","Total",2019,304,11,137.878485513688
11,"Hombres",2002,86712,"112002","11 Extremadura","Hombres",2002,53,11,61.1218747116893
11,"Hombres",2002,86712,"112002","11 Extremadura","Mujeres",2002,123,11,141.848879047883
11,"Hombres",2002,86712,"112002","11 Extremadura","Total",2002,176,11,202.970753759572
11,"Hombres",2003,86961,"112003","11 Extremadura","Hombres",2003,56,11,64.3966835707961
11,"Hombres",2003,86961,"112003","11 Extremadura","Mujeres",2003,121,11,139.142834144042
11,"Hombres",2003,86961,"112003","11 Extremadura","Total",2003,177,11,203.539517714838
11,"Hombres",2004,86660,"112004","11 Extremadura","Hombres",2004,65,11,75.0057696745904
11,"Hombres",2004,86660,"112004","11 Extremadura","Mujeres",2004,116,11,133.856450496192
